Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2359938,IZAKAYA MITA,IZAKAYA MITA,2341554,Restaurant,Risk 1 (High),1960 N DAMEN AVE ,CHICAGO,IL,60647,02/05/2020,Canvass,Fail,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN UP SUPPLIES ON THE PREMISES TO RESPOND TO VOMIT AND DIARRHEAL EVENTS.  MANAGEMENT INSTRUCTED TO PROVIDE ALL SUPPLIES LISTED ON THE CLEAN UP PROCEDURE.  PRIORITY FOUNDATION 7-38-005.  NO CITATION ISSUED. | 14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: OBSERVED NO RECORDS OR SUPPLIER STATEMENTS PROVIDED FOR PARASITE DESTRUCTION BY FREEZING OF FISH THAT IS SERVED RAW OR UNDERCOOKED.  MANAGEMENT INSTRUCTED TO PROVIDE A STATEMENT FROM ALL SUPPLIERS.  PRIORITY FOUNDATION 7-38-005.  NO CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 20 LIVE SMALL FLIES ON THE WALLS AND EQUIPMENT BEHIND THE BAR AND IN THE REAR PREP AREA.  ADDITIONAL PEST CONTROL SERVICE IS NEEDED TO MINIMIZE OR ELIMINATE THE PEST ACTIVITY.  PRIORITY FOUNDATION 7-38-020(A).  CITATION ISSUED. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO IRREVERSIBLE REGISTERING TEMPERATURE INDICATOR TO MEASURE THE WATER TEMPERATURE INSIDE OF THE HIGH TEMPERATURE DISH MACHINE.  MANAGEMENT INSTRUCTED TO PROVIDE.  PRIORITY FOUNDATION 7-38-005.  NO CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: DETAIL CLEAN THE INTERIOR OF THE STOVE AND MICROWAVE. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM REPORT #2253081 ON 1/24/19:  57 - OBSERVED NO FOOD HANDLERS CERTIFICATE ON SITE FOR ALL FOOD HANDLING EMPLOYEES. MUST PROVIDE AND MAINTAIN.  58 - OBSERVED THE CERTIFIED FOOD MANAGER WITHOUT A FOOD ALLERGEN CERTIFICATE.  MANAGEMENT INSTRUCTED THAT ALL CERTIFIED FOOD MANAGERS MUST SHOW PROOF OF TRAINING.  PRIORITY FOUNDATION 7-42-090.  CITATION ISSUED.",41.91771656090932,-87.67776704867907,"(-87.67776704867907, 41.91771656090932)"
2359881,KHEPRI CAFE,KHEPRI CAFE,2683983,Restaurant,Risk 1 (High),4650 N KEDZIE AVE ,CHICAGO,IL,60625,02/05/2020,License Re-Inspection,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEES HEALTH POLICY.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-7-38.010-NO CITATION ISSUED) | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN-UP OF VOMITING AND DIARRHEA PROCEDURE AND CLEAN-UP KIT ON PREMISES DURING INSPECTION. INSTRUCTED TO HAVE SAID PROCEDURE ALONG WITH REQUIRED EQUIPMENT FOR CLEAN-UP. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED FACILITY MISSING EMPLOYEE HAND WASHING SIGNAGE ON EXPOSED HAND WASHING SINKS. INFORMED PERSON IN CHARGE TO OBTAIN AND MAINTAIN SIGNAGE | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN AND MAINTAIN CLEAN FLOORS THROUGHOUT ESTABLISHMENT | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER'S TRAINING CERTIFICATION FROM EMPLOYEE. INSTRUCTED THAT ALL EMPLOYEE'S MUST COMPLY WITH FOOD HANDLER'S TRAINING IN ACCORDANCE WITH THE FOOD HANDLING REGULATION ENFORCEMENT ACT | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NOTED CERTIFIED FOOD MANAGERS ON DUTY WITH NO ALLERGEN TRAINING CERTIFICATION. INSTRUCTED MANAGEMENT THAT ALL FOOD SERVICE MANAGERS ARE REQUIRED TO HAVE THE ALLERGEN TRAINING CERTIFICATION.",41.966061791348025,-87.7085480707044,"(-87.7085480707044, 41.966061791348025)"
2359894,PETERSON ELEMENTARY SCHOOL,PETERSON ELEMENTARY SCHOOL,24941,School,Risk 1 (High),5510 N Christiana ST ,CHICAGO,IL,60625,02/05/2020,Canvass,Fail,"23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY TO EAT, TEMPERATURE CONTROL FOR SAFETY FOODS (BOILED EGGS)NOT PROPERLY DATED , STORED LONGER THAN 24 HOURS IN COOLERS. INSTRUCTED TO PROVIDE PROPER DATE MARKING WITH DISPOSITION DATE FOR RTE FOODS PREPARED ON SITE AND HELD OVER 24 HOURS IN COLD HOLDING UNIT. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005 | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE TOILET ROOM RECEPTACLE WITH COVER FOR SANITARY NAPKINS IN UNISEX EMPLOYEES BATHROOMS BATHROOM | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUSLY CITED CORE VIOLATION #55  6-501.114 STATES :NOTED CLUTTER OF EQUIPMENT AND OTHER UNUSED ITEMS ON FLOORS IN ROOM NEXT TO KITCHEN (PART OF DINNING AREA) USED BY TEACHERS.MUST ELEVATE ALL ITEMS TO ALLOW CLEANING AND REMOVE ALL UNNECESSARY ITEMS, OBSERVED NOT TO BE CORRECTED. PRIORITY FOUNDATION VIOLATION  7-42-090 NO CITATION ISSUED",41.981580414778016,-87.71261988426222,"(-87.71261988426222, 41.981580414778016)"
2359958,MY THAI - TAKUMI RESTAURANT,MY THAI - TAKUMI RESTAURANT,14134,Restaurant,Risk 1 (High),555 W MADISON ST ,CHICAGO,IL,60661,02/05/2020,Canvass Re-Inspection,Pass,49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED EXCESSIVE FOOD DEBRIS ON INTERIOR SURFACES OF UPRIGHT FREEZER LOCATED IN REAR PREP AREA. MUST CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED EXCESSIVE GREASE ACCUMULATION INSIDE AND ON PIPES/CONDUITS AND ON THE EDGES OF EXHAUST HOOD AND FILTERS ABOVE COOKING EQUIPMENT. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN.,41.88173751621169,-87.6418080251031,"(-87.6418080251031, 41.88173751621169)"
2359884,SWIFT  ELEMENTARY SCHOOL,SWIFT  ELEMENTARY SCHOOL,25571,School,Risk 1 (High),5900 N Winthrop AVE ,CHICAGO,IL,60660,02/05/2020,Canvass,Fail,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO VOMIT AND DIARRHEA CLEAN UP POLICY. PRIORITY FOUNDATION. 7-38-005. MUST PROVIDE. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND SINK AT TWO MAIN SERVING LINES WHERE EMPLOYEE IS SERVING FOOD. INSTRUCTED TO INSTALL A HAND SINK ACCESSIBLE TO SERVING LINES FOR EMPLOYEE TO EASILY WASH HANDS. PRIORITY FOUNDATION. 7-38-030(C). | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED OUTSIDE GARBAGE DUMPSTER AREA OVERFLOWING WITH TRASH. INSTRUCTED TO REMOVE AND KEEP AREA CLEAN AND MAINTAINED. PRIORITY FOUNDATION. 7-38-020(B).,41.98915734238827,-87.65833342161731,"(-87.65833342161731, 41.98915734238827)"
2359941,"GAELIC FIRE BRIGADE, INC",GAELIC FIRE BRIGADE,2583829,PRIVATE CLUB,Risk 3 (Low),10627 S PULASKI RD ,CHICAGO,IL,60655,02/05/2020,License Re-Inspection,Pass,"51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: UNABLE TO LOCATE BACKFLOW PREVENTER DEVICE ON ICE MACHINE. BACKFLOW PREVENTER DEVICE MUST BE LOCATED TO BE MAINTAINED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOORS NOT CLEAN OF DEBRIS IN FURNACE ROOM, HOT WATER ROOM.MUST CLEAN/MAINTAIN.",41.69959016411553,-87.72052483447736,"(-87.72052483447736, 41.69959016411553)"
2359910,SEE THRU CHINESE KITCHEN #13,SEE THRU CHINESE KITCHEN #13,1616560,Restaurant,Risk 1 (High),1610 W 59TH ST ,CHICAGO,IL,60636,02/05/2020,Complaint,Pass w/ Conditions,"23. PROPER DATE MARKING AND DISPOSITION - Comments: REFRIGERATED READY TO EAT TCS FOODS HELD OVER 24 HOURS WITHOUT PROPER DATE MARKING (EGG ROLLS, CRAB RAGOONS, COOKED BEEF AND CHICKEN). INSTD TO PROPERLY DATE MARK WITH DISCARD DATE (MAXIMUM OF 7 DAYS0 WITH PREPARATION DATE INCLUDED AS DAY 1. 7-38-005 PRIORITY FOUNDATION. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: WIPING CLOTHS IMPROPERLY STORED. INSTD TO STORE IN SANITIZING SOLUTION AT ALL TIMES WHEN NOT IN USE. | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: CLEAN KNIVES IMPROPERLY STORED INBETWEEN PREP TABLE AND STEAM TABLE. INSTD TO STORE PROPERLY | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: GROCERY BAGS BEING USED TO STORE FOOD. INSTD TO USE PROPER FOOD GRADE CONTAINERS. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INTERIOR BOTTOM OF FRYERS AND ALL STORAGE CONTAINERS (BUS PANS), NOT CLEAN EXCESSIVE FOOD DEBRIS AND RESIDUE. INSTD TO CLEAN AND MAINTAIN SAME.",41.78684859598614,-87.66489347191944,"(-87.66489347191944, 41.78684859598614)"
2359948,REGGIO'S PIZZA III,REGGIO'S PIZZA III,14709,Restaurant,Risk 1 (High),120 W 87TH ST ,CHICAGO,IL,60620,02/05/2020,Complaint,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND SINK FOR FRONT SERVING LINE AND MIDDLE PREP AREA FOR WASHING HANDS.MUST INSTALL A HAND WASHING SINK IN BETWEEN PREP AREAS FOR HAND WASHING.(PRIORITY FOUNDATION) | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED NO DATE MARKINGS ON TCS READY TO EAT FOODS THAT ARE REFRIGERATED FOR MORE THAN 24 HOURS SUCH AS 2LBS. COOKED HOT LINKS.1.5LBS. COOKED MARINARA SAUCE.2LBS. COOKED GREEN PEPPERS.1.5LBS. COOKED PASTA.2LBS. SLICED TOMATOES. PRODUCT WAS DISCARDED BY MANAGER.MUST DATE MARK AND MAINTAIN.9LBS. $9.25(PRIORITY FOUNDATION 7-38-005) | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: MUST PROVIDE A THERMOMETER FOR PIZZA HOT HOLDING UNIT AND 1- DOOR REACH IN COOLER. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF APPX. 100 OR MORE MICE DROPPINGS ON WALL OUTLET NEAR FRENCH FRY FREEZER,ON LID OF FILTER AT FURNACE,ON FLOOR IN BETWEEN REACH IN FREEZER & COOLER,ON FLOOR UNDER FOOD AND PAPER STORAGE SHELVES,ON FLOOR NEXT TO 2- LITER POP STORAGE,NEXT TO POP COOLER,MOTOR OF SMALL CHEST FREEZER,ON FLOOR BEHIND GREASE TRAP AT 3- COMPARTMENT SINK,ON FLOOR NEXT TO AND BEHIND HOT WATER TANK,ON LOWER SHELF OF PREP TABLE & BEHIND WITH PIZZA BOXES ON THEM AND NEXT TO WALK IN COOLER.MUST REMOVE DROPPINGS.CLEAN AND SANITIZE AREAS.RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 2/5/20.(PRIORITY FOUNDATION 7-38-020(A) | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REMOVE RUST FROM EXTERIOR OF GREASE TRAP AT 3- COMP SINK. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP FROM FRYER CABINETS,LOWER SHELF OF STEAM TABLE,PIZZA PREP COOLER,EXTERIOR OF GREASE TRAP AT 3-COMP SINK,PREP TABLES. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REPAIR OR REPLACE LEAKY FAUCET AT 3- COMP SINK. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE MISSING AND DAMAGED WALL BASES AND WALL TRIM THROUGHOUT PREMISES,STAINED CEILING TILES WHERE NEEDED,OPENING AROUND PIPES LEADING INTO WALLS AND CEILINGS,LOOSE WALK IN COOLER FLOORING. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP ALONG WALL BASES THROUGHOUT PREMISES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN GREASE BUILD UP ON WALLS NEXT TO FRYERS. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST CLEAN DEBRIS BUILD UP ON FILTERS AND HOOD AT COOKING EQUIPMENT. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLERS TRAINING FOR ALL EMPLOYEES.MUST PROVIDE AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO FOOD ALLERGEN TRAINING FOR ALL FOOD MANAGERS.MUST PROVIDE AND MAINTAIN.",41.73638020184098,-87.62769923470614,"(-87.62769923470614, 41.73638020184098)"
2359955,SUBWAY,SUBWAY,2595127,Restaurant,Risk 1 (High),1300 W CERMAK RD ,CHICAGOHICAGO,IL,60608,02/05/2020,Canvass,Pass w/ Conditions,10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.14 OBSERVED NO HAND WASHING SIGN AT THE FRONT FOOD PREP AREA HAND WASHING SINK. INSTRUCTED TO PROVIDE. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 5-202.12(A) OBSERVED INADEQUATE HOT WATER AT THE HAND WASHING SINK IN ONE OF TWO TOILET ROOMS. AT THE TIME OF THE INSPECTION THE WATER AT THE HAND WASHING SINK WAS ONLY REACHING 44F. INSTRUCTED TO REPAIR SO THAT THE HOT WATER AT SAID HAND WASHING SINK MAINTAINS 100F AT ALL TIMES. MANAGER CORRECTED THE VIOLATION ON SITE AND BY THE END OF THE INSPECTION SAID HAND WASHING SINK WAS MAINTAINING 100F. PRIORITY VIOLATION. CITATION ISSUED 7-38-030(C). | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-204.12 UNABLE TO LOCATE THE BACK FLOW PREVENTION DEVICE ON THE ICE MACHINE THAT IS LOCATED IN THE CUSTOMER DINING AREA. INSTRUCTED TO LOCATE.,41.85256485189594,-87.65878714550385,"(-87.65878714550385, 41.85256485189594)"
2359903,BERNARD MOOS ELEMENTARY SCHOOL,BERNARD MOOS ELEMENTARY SCHOOL,24551,School,Risk 1 (High),1711 N California AVE ,CHICAGO,IL,60647,02/05/2020,Canvass,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HOT WATER ABOVE 100F PROVIDED AT ANY OF THE HAND WASHING SINKS IN THE 1ST, 2ND, AND 3RD FLOOR BOY'S WASHROOMS IN THE OLD BUILDING.  MANAGEMENT INSTRUCTED TO PROVIDE HOT WATER ABOVE 100F AT ALL HAND WASHING SINKS AT ALL TIMES.  PRIORITY 7-38-030(C).  NO CITATION ISSUED. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED THE MOP SINK ON THE 3RD FLOOR OF THE OLD BUILDING BACKED UP WITH STANDING WATER.  MANAGEMENT INSTRUCTED TO REPAIR SO THAT THE WATER DRAINS PROPERLY AT THE MOP SINK. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED ONE OF THE LIDS MISSING FROM THE OUTSIDE GARBAGE DUMPSTER.  MANAGEMENT INSTRUCTED TO REPLACE THE MISSING LID ON THE OUTSIDE GARBAGE DUMPSTER.  PRIORITY FOUNDATION 7-38-020(B).  NO CITATION ISSUED.",41.912531098361065,-87.6969054465616,"(-87.6969054465616, 41.912531098361065)"
2359923,CHOP SUEY CITY CHICAGO INC.,CHOP SUEY CITY,2550639,Restaurant,Risk 1 (High),3825 S ARCHER AVE ,CHICAGO,IL,60632,02/05/2020,Canvass,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED PROCEDURES FOR CLEANING UP VOMIT AND DIARRHEA BUT MISSING SOME NECESSARY ITEMS AND A DISINFECTANT RATED FOR NOTOVIRUS, INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-005. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A GAP UNDER THE FRONT DOOR AT THIS TIME, INSTRUCTED TO PROVIDE NEW DOOR STRIP TO MAKE THE DOOR TIGHT FITTING, AND PREVENT PEST ENTRY. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED THE REAR MICROWAVE INTERIOR, ALSO THE UPRIGHT FRUIT FREEZER NOT CLEAN,INSTRUCTED TO CLEAN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FRONT DINING AREA CEILING VENTS DUATY, INSTRUCTED TO REMOVE THE DUST. ALSO CLEAN WALLS AND CEILING TILES IN REAR KITCHEN, OR REPAINT.",41.82388297607964,-87.6880475546353,"(-87.6880475546353, 41.82388297607964)"
2359915,HILLTOP FAMILY RESTAURANT,HILLTOP FAMILY RESTAURANT,2652370,Restaurant,Risk 1 (High),2800 W FOSTER AVE ,CHICAGO,IL,60625,02/05/2020,Canvass Re-Inspection,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments:  OBSERVED CLEAN-UP OF VOMITING AND DIARRHEA PROCEDURE ON SITE BUT CLEAN-UP KIT ON PREMISES DURING INSPECTION OBSERVED TO BE BLOOD BORNE PATHOGEN CLEAN UP KIT WITH OUT PROPER SANITIZING SOLUTION . INSTRUCTED TO HAVE SAID PROCEDURE ALONG WITH REQUIRED EQUIPMENT FOR CLEAN-UP. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005  | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 	ALL BULK AND WORKING FOOD INGREDIENT CONTAINERS MUST BE LABELED WITH CONTENTS NAME.MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: 	NOTED DIRTY WIPING CLOTHS ON PREP TABLES AT FRONT AND REAR PREP AREAS. NOT PROPERLY STORED. INSTRUCTED TO PROPERLY STORE ALL WASHCLOTHS IN A SANITIZING SOLUTION ESPECIALLY WHEN NOT IN USE | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST CLEAN FLOORS IN BUILD IN WALK IN FREEZER NOT IN USE AND MUST REMOVE DOOR TO PROVIDE PROPER VENTILATION | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO SINK STOPPERS FOR THE WARE WASHING 3 COMPARTMENT SINKS.INSTRUCTED TO PROVIDE AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 	MUST CLEAN FOOD DEBRIS BUILD UP FROM FRYER CABINET,WHEEL BASES OF ALL COOKING,STORING AND DISHWASHING EQUIPMENT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED CLUTTER OF EQUIPMENT AND OTHER UNUSED ITEMS ON FLOORS IN REAR STORAGE ROOM BY EXIT DOOR .MUST ELEVATE ALL ITEMS TO ALLOW CLEANING AND REMOVE ALL UNNECESSARY ITEMS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED DIRTY AND DUSTY CEILING TILES, FANS IN KITCHEN AT THE REAR AND FRONT PREP AREAS. INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRTY WALL WITH EXCESSIVE FOOD SPLATTER BEHIND COOKING LINE, FOOD PREP AREA AND WALLS BEHIND DISHWASHING AREA THE COOKS LINE AND GAS STOVE. GREASE ON WALL FAN AT THE REAR KITCHEN. MUST CLEAN AND MAINTAIN ALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR AND CLEAN DAMAGED AND DIRTY REAR EXIT STORM DOOR AND MUST REPAIR SEVERALLY DAMAGED DOOR LEADING TO DRY STORAGE",41.97592670619184,-87.69904568571212,"(-87.69904568571212, 41.97592670619184)"
2359880,NIGHTINGALE ELEMENTARY,NIGHTINGALE ELEMENTARY,24671,School,Risk 1 (High),5250 S Rockwell AVE ,CHICAGO,IL,60632,02/05/2020,Canvass Re-Inspection,Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED THE UNISEX TOILET ROOM FOR STAFF TRASH RECEPTACLE WITHOUT  COVER, INSTRUCTED TO COVER.",41.79774018818434,-87.68917624450235,"(-87.68917624450235, 41.79774018818434)"
2359931,BREHON PUB,BREHON PUB,1246,Restaurant,Risk 1 (High),731-733 N WELLS ST ,CHICAGO,IL,60610,02/05/2020,Complaint,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO VERIFIABLE HEALTH POLICY ON SITE AT TIME OF INSPECTION. LEFT HEALTH TEMPLATE WITH MANAGEMENT AND INSTRUCTED TO MAINTAIN COPIES OF HEALTH POLICY SIGNED BY ALL EMPLOYEES ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-010. CITATION ISSUED.  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO KIT AND PROCEDURE ON SITE AT TIME OF INSPECTION FOR RESPONDING TO VOMIT AND DIARRHEA. INSTRUCTED TO MAINTAIN A KIT WITH ALL NECESSARY SUPPLIES INCLUDING A SANITIZER EFFECTIVE AGAINST NOROVIRUS AND WRITTEN PROCEDURE FOR RESPONDING TO VOMIT AND DIARRHEA ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-005. CITATION ISSUED.  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASH SIGNAGE AT EXPOSED HAND WASH SINKS LOCATED IN BOTH BARS AND IN REAR KITCHEN PREP AREA. INSTRUCTED TO INSTALL AND MAINTAIN.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED A BUILD UP OF BLACK AND PINK SLIME IN THE INTERIOR OF AN ICE MACHINE BEING USED TO PRODUCE ICE FOR HUMAN CONSUMPTION LOCATED IN HE BASEMENT NEAR THE STAIRS. INSTRUCTED TO REMOVE ALL ICE, CLEAN, SANITIZE, AND MAINTAIN FREE OF SLIME. PRIORITY FOUNDATION VIOLATION 7-38-005. CITATION ISSUED.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED A TORN GASKET INSIDE A 2 DOOR PREP COOLER LOCATED IN THE KITCHEN PREP AREA LOCATED NEXT TO MAIN BAR. INSTRUCTED TO REPAIR AND MAINTAIN IN GOOD WORKING ORDER.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: REPEAT CORE VIOLATION. SEE VIOLATION #60. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: OBSERVED CORE VIOLATION FROM REPORT #2304540 ON 8/12/2019 NOT CORRECTED:  'FOUND NO PROOF OF ALLERGEN TRAINING ON SITE. INSTRUCTED MANAGER TO PROVIDE PROOF OF ALLERGEN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.' PRIORITY FOUNDATION VIOLATION 7-42-090. CITATION ISSUED. ",41.89564749189664,-87.63402986481714,"(-87.63402986481714, 41.89564749189664)"
